name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,clusters,centroid
Kepler-286 e,4002.0,15.863,Super Earth,2014,3.78,Earth,1.77,Earth,0.176,0.079945244,0.0,Transit,1,[5102.68080808]
Kepler-1666 b,4500.0,15.104,Neptune-like,2020,8.66,Earth,0.257,Jupiter,0.1761,0.07063655,0.0,Transit,1,[5102.68080808]
Kepler-875 b,4053.0,15.357,Neptune-like,2016,8.75,Earth,0.259,Jupiter,0.1771,0.075290896,0.0,Transit,1,[5102.68080808]
Kepler-1551 b,4775.0,15.371,Neptune-like,2016,7.56,Earth,0.237,Jupiter,0.1772,0.067077346,0.0,Transit,1,[5102.68080808]
Kepler-947 b,5646.0,16.064,Neptune-like,2016,5.82,Earth,0.203,Jupiter,0.1773,0.07392197,0.0,Transit,1,[5102.68080808]
Kepler-1405 b,4992.0,16.028,Neptune-like,2016,14.9,Earth,0.353,Jupiter,0.1778,0.077207394,0.0,Transit,1,[5102.68080808]
Kepler-359 b,4708.0,15.805,Neptune-like,2014,12.2,Earth,0.315,Jupiter,0.178,0.07008898,0.0,Transit,1,[5102.68080808]
Kepler-355 c,4672.0,15.242,Neptune-like,2014,7.8,Earth,0.242,Jupiter,0.179,0.07063655,0.0,Transit,1,[5102.68080808]
Kepler-1183 b,6260.0,15.968,Neptune-like,2016,8.35,Earth,0.252,Jupiter,0.1793,0.078028746,0.0,Transit,1,[5102.68080808]
Kepler-797 b,4290.0,14.751,Neptune-like,2016,5.35,Earth,2.17,Earth,0.181,0.07419576,0.0,Transit,1,[5102.68080808]
Kepler-347 c,4237.0,14.567,Super Earth,2014,3.71,Earth,1.75,Earth,0.183,0.07474332,0.0,Transit,1,[5102.68080808]
Kepler-1348 b,3959.0,14.871,Super Earth,2016,4.42,Earth,1.94,Earth,0.1834,0.07556468,0.0,Transit,1,[5102.68080808]
Kepler-747 b,10918.0,15.595,Neptune-like,2016,24.1,Earth,0.47,Jupiter,0.1916,0.09746748,0.0,Transit,1,[5102.68080808]
Kepler-295 d,5543.0,14.631,Super Earth,2014,2.42,Earth,1.36,Earth,0.192,0.09281315,0.0,Transit,1,[5102.68080808]
Kepler-302 b,4575.0,15.694,Neptune-like,2014,15.5,Earth,0.362,Jupiter,0.193,0.082683094,0.0,Transit,1,[5102.68080808]
Kepler-1484 b,9394.0,15.351,Neptune-like,2016,5.1,Earth,2.11,Earth,0.1939,0.083504446,0.0,Transit,1,[5102.68080808]
Kepler-214 c,3942.0,14.057,Neptune-like,2014,5.18,Earth,2.13,Earth,0.194,0.0788501,0.0,Transit,1,[5102.68080808]
Kepler-1914 b,5290.0,15.911,Neptune-like,2021,8.97,Earth,0.263,Jupiter,0.1954,0.084325805,0.0,Transit,1,[5102.68080808]
Kepler-1820 b,4650.0,15.759,Neptune-like,2021,9.9,Earth,0.278,Jupiter,0.1964,0.08487337,0.0,Transit,1,[5102.68080808]
Kepler-784 b,4253.0,13.392,Super Earth,2016,3.12,Earth,1.58,Earth,0.1967,0.08651608,0.0,Transit,1,[5102.68080808]
Kepler-1165 c,5138.0,14.521,Neptune-like,2021,11.2,Earth,0.3,Jupiter,0.1969,0.08213552,0.0,Transit,1,[5102.68080808]
Kepler-372 d,4873.0,14.928,Super Earth,2014,3.5,Earth,1.69,Earth,0.201,0.08240931,0.0,Transit,1,[5102.68080808]
Kepler-1732 b,4206.0,14.884,Neptune-like,2021,15.7,Earth,0.366,Jupiter,0.2015,0.08843258,0.0,Transit,1,[5102.68080808]
Kepler-945 b,5386.0,15.599,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.2037,0.08487337,0.0,Transit,1,[5102.68080808]
Kepler-1875 b,5416.0,15.201,Neptune-like,2021,10.5,Earth,0.288,Jupiter,0.2039,0.09445585,0.0,Transit,1,[5102.68080808]
Kepler-274 c,4350.0,15.238,Super Earth,2014,4.04,Earth,1.84,Earth,0.204,0.09089665,0.0,Transit,1,[5102.68080808]
Kepler-1762 b,5427.0,15.239,Neptune-like,2021,8.05,Earth,0.246,Jupiter,0.204,0.080766596,0.0,Transit,1,[5102.68080808]
Kepler-1916 b,6706.0,15.779,Neptune-like,2021,7.35,Earth,0.234,Jupiter,0.2053,0.08569473,0.0,Transit,1,[5102.68080808]
Kepler-1941 b,4875.0,14.943,Neptune-like,2021,7.51,Earth,0.236,Jupiter,0.2054,0.08569473,0.0,Transit,1,[5102.68080808]
Kepler-1889 b,4551.0,15.715,Neptune-like,2021,8.98,Earth,0.263,Jupiter,0.2082,0.10212183,0.0,Transit,1,[5102.68080808]
Kepler-1889 b,4551.0,15.715,Neptune-like,2021,8.98,Earth,0.263,Jupiter,0.2082,0.10212183,0.0,Transit,1,[5102.68080808]
Kepler-1919 b,3841.0,16.161,Neptune-like,2021,7.38,Earth,0.234,Jupiter,0.2107,0.10376455,0.0,Transit,1,[5102.68080808]
Kepler-1474 b,3852.0,15.35,Neptune-like,2016,5.31,Earth,2.16,Earth,0.2108,0.099657774,0.0,Transit,1,[5102.68080808]
Kepler-175 c,4281.0,15.225,Neptune-like,2014,9.8,Earth,0.277,Jupiter,0.213,0.09308693,0.0,Transit,1,[5102.68080808]
Kepler-33 e,3944.0,14.099,Neptune-like,2011,5.57,Earth,0.359,Jupiter,0.2138,0.087063655,0.0,Transit,1,[5102.68080808]
Kepler-281 c,5694.0,15.931,Neptune-like,2014,24.4,Earth,0.474,Jupiter,0.215,0.09938398,0.0,Transit,1,[5102.68080808]
Kepler-177 b,4682.0,15.171,Neptune-like,2013,5.84,Earth,0.312,Jupiter,0.2184,0.1010267,0.0,Transit,1,[5102.68080808]
Kepler-1736 b,4665.0,14.808,Neptune-like,2021,14.3,Earth,0.346,Jupiter,0.2188,0.103490755,0.0,Transit,1,[5102.68080808]
Kepler-328 b,7219.0,15.794,Super Earth,2013,28.5,Earth,0.205,Jupiter,0.2199,0.095551,0.0,Transit,1,[5102.68080808]
Kepler-1255 b,5275.0,15.308,Neptune-like,2016,5.99,Earth,0.207,Jupiter,0.2226,0.09938398,0.0,Transit,1,[5102.68080808]
Kepler-275 d,6636.0,15.289,Neptune-like,2014,11.1,Earth,0.297,Jupiter,0.224,0.097741276,0.0,Transit,1,[5102.68080808]
Kepler-53 c,4456.0,15.367,Neptune-like,2012,36.0,Earth,0.283,Jupiter,0.2255,0.10568104,0.0,Transit,1,[5102.68080808]
Kepler-282 e,4363.0,15.444,Gas Giant,2013,0.177,Jupiter,0.277,Jupiter,0.2269,0.12128679,0.0,Transit,1,[5102.68080808]
Kepler-584 b,6031.0,14.973,Neptune-like,2016,16.5,Earth,0.376,Jupiter,0.2281,0.09637235,0.0,Transit,1,[5102.68080808]
Kepler-944 b,4402.0,15.636,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.2288,0.11854894,0.0,Transit,1,[5102.68080808]
Kepler-667 b,7511.0,15.362,Neptune-like,2016,20.1,Earth,0.422,Jupiter,0.2288,0.113347024,0.0,Transit,1,[5102.68080808]
Kepler-1122 b,4014.0,15.405,Super Earth,2016,4.82,Earth,2.04,Earth,0.2315,0.11553731,0.0,Transit,1,[5102.68080808]
Kepler-1472 b,4825.0,14.666,Super Earth,2016,4.27,Earth,1.9,Earth,0.2322,0.104312114,0.0,Transit,1,[5102.68080808]
Kepler-265 d,4176.0,15.47,Neptune-like,2014,6.76,Earth,0.222,Jupiter,0.236,0.118001364,0.0,Transit,1,[5102.68080808]
Kepler-1268 b,6005.0,15.484,Super Earth,2016,4.78,Earth,2.03,Earth,0.2383,0.112251885,0.0,Transit,1,[5102.68080808]
Kepler-1666 c,4500.0,15.104,Neptune-like,2020,10.5,Earth,0.289,Jupiter,0.2383,0.111430526,0.0,Transit,1,[5102.68080808]
Kepler-1419 b,4888.0,15.96,Neptune-like,2016,8.55,Earth,0.255,Jupiter,0.2391,0.11635866,0.0,Transit,1,[5102.68080808]
Kepler-1502 b,4939.0,14.18,Neptune-like,2016,10.2,Earth,0.284,Jupiter,0.2482,0.11416838,0.0,Transit,1,[5102.68080808]
Kepler-1896 b,5653.0,15.844,Neptune-like,2021,9.8,Earth,0.277,Jupiter,0.2529,0.122929506,0.0,Transit,1,[5102.68080808]
Kepler-33 f,3944.0,14.099,Neptune-like,2011,9.6,Earth,0.398,Jupiter,0.2535,0.112251885,0.0,Transit,1,[5102.68080808]
Kepler-943 b,7504.0,15.76,Neptune-like,2016,29.5,Earth,0.529,Jupiter,0.2559,0.13634497,0.0,Transit,1,[5102.68080808]
Kepler-1925 b,5778.0,15.382,Neptune-like,2021,9.28,Earth,0.268,Jupiter,0.2588,0.12785764,0.0,Transit,1,[5102.68080808]
Kepler-31 c,5430.0,15.496,Gas Giant,2011,4.7,Jupiter,0.473,Jupiter,0.26,0.11663244,0.0,Transit,1,[5102.68080808]
Kepler-1397 b,3909.0,14.324,Super Earth,2016,3.61,Earth,1.72,Earth,0.2602,0.12977414,0.0,Transit,1,[5102.68080808]
Kepler-1453 b,3901.0,15.695,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.262,0.12922657,0.0,Transit,1,[5102.68080808]
Kepler-1233 b,3845.0,14.82,Neptune-like,2016,7.27,Earth,0.232,Jupiter,0.263,0.123477064,0.0,Transit,1,[5102.68080808]
Kepler-1345 b,4420.0,13.775,Neptune-like,2016,6.17,Earth,0.211,Jupiter,0.2638,0.12210814,0.0,Transit,1,[5102.68080808]
Kepler-852 b,5281.0,14.006,Neptune-like,2016,6.99,Earth,0.227,Jupiter,0.2654,0.122929506,0.0,Transit,1,[5102.68080808]
Kepler-177 c,4682.0,15.171,Neptune-like,2013,14.7,Earth,0.779,Jupiter,0.2655,0.13524984,0.0,Transit,1,[5102.68080808]
Kepler-938 b,3856.0,15.148,Neptune-like,2016,5.56,Earth,2.22,Earth,0.2689,0.14401095,0.0,Transit,1,[5102.68080808]
Kepler-1272 b,3935.0,14.734,Neptune-like,2016,6.21,Earth,0.211,Jupiter,0.2705,0.13990417,0.0,Transit,1,[5102.68080808]
Kepler-1102 b,4065.0,14.928,Neptune-like,2016,7.56,Earth,0.237,Jupiter,0.2731,0.14045174,0.0,Transit,1,[5102.68080808]
Kepler-827 b,6676.0,15.865,Neptune-like,2016,27.0,Earth,0.502,Jupiter,0.2742,0.14209446,0.0,Transit,1,[5102.68080808]
Kepler-238 f,5868.0,15.297,Super Earth,2013,13.5,Earth,2.0,Earth,0.2747,0.13798769,0.0,Transit,1,[5102.68080808]
Kepler-1615 b,4547.0,14.603,Super Earth,2016,4.9,Earth,2.06,Earth,0.2788,0.12950034,0.0,Transit,1,[5102.68080808]
Kepler-117 c,4748.0,14.282,Gas Giant,2014,1.84,Jupiter,1.101,Jupiter,0.2804,0.13908282,0.03,Transit,1,[5102.68080808]
Kepler-1486 b,5771.0,15.317,Neptune-like,2016,5.99,Earth,0.207,Jupiter,0.2846,0.14948665,0.0,Transit,1,[5102.68080808]
Kepler-1360 b,4946.0,14.007,Neptune-like,2016,11.5,Earth,0.303,Jupiter,0.2866,0.11088296,0.0,Transit,1,[5102.68080808]
Kepler-288 d,3895.0,15.283,Neptune-like,2014,7.61,Earth,0.238,Jupiter,0.287,0.15496235,0.0,Transit,1,[5102.68080808]
Kepler-891 b,7635.0,15.386,Neptune-like,2016,33.6,Earth,0.572,Jupiter,0.2881,0.14620124,0.0,Transit,1,[5102.68080808]
Kepler-890 b,5585.0,15.235,Gas Giant,2016,0.184,Jupiter,0.793,Jupiter,0.2944,0.14455852,0.0,Transit,1,[5102.68080808]
Kepler-1085 c,4451.0,15.273,Neptune-like,2020,10.7,Earth,0.292,Jupiter,0.3002,0.15550992,0.0,Transit,1,[5102.68080808]
Kepler-903 c,4466.0,14.856,Neptune-like,2016,6.94,Earth,0.226,Jupiter,0.302,0.17221081,0.0,Transit,1,[5102.68080808]
Kepler-385 d,4673.0,15.76,Neptune-like,2020,7.36,Earth,0.234,Jupiter,0.3024,0.15441479,0.0,Transit,1,[5102.68080808]
Kepler-940 b,4113.0,15.727,Neptune-like,2016,11.1,Earth,0.298,Jupiter,0.3059,0.1631759,0.0,Transit,1,[5102.68080808]
Kepler-359 c,4708.0,15.805,Neptune-like,2014,2.9,Earth,0.384,Jupiter,0.307,0.15797399,0.0,Transit,1,[5102.68080808]
Kepler-265 e,4176.0,15.47,Neptune-like,2014,7.22,Earth,0.231,Jupiter,0.319,0.1856263,0.0,Transit,1,[5102.68080808]
Kepler-1496 b,4266.0,14.832,Neptune-like,2016,5.56,Earth,2.22,Earth,0.3211,0.17713894,0.0,Transit,1,[5102.68080808]
Kepler-937 b,5126.0,15.405,Neptune-like,2016,13.4,Earth,0.332,Jupiter,0.3214,0.18535249,0.0,Transit,1,[5102.68080808]
Kepler-1596 b,7001.0,15.632,Super Earth,2016,4.27,Earth,1.9,Earth,0.3237,0.1817933,0.0,Transit,1,[5102.68080808]
Kepler-1696 b,4914.0,15.505,Neptune-like,2020,8.29,Earth,0.251,Jupiter,0.3244,0.18042438,0.0,Transit,1,[5102.68080808]
Kepler-1562 b,6722.0,15.303,Neptune-like,2016,12.3,Earth,0.317,Jupiter,0.3308,0.17604381,0.0,Transit,1,[5102.68080808]
Kepler-1135 b,4288.0,14.545,Super Earth,2016,4.08,Earth,1.85,Earth,0.3436,0.2108145,0.0,Transit,1,[5102.68080808]
Kepler-1811 b,4536.0,15.327,Neptune-like,2021,14.1,Earth,0.343,Jupiter,0.3462,0.2091718,0.0,Transit,1,[5102.68080808]
Kepler-1764 b,5032.0,14.91,Neptune-like,2021,18.8,Earth,0.406,Jupiter,0.3512,0.19301848,0.0,Transit,1,[5102.68080808]
Kepler-1129 c,3862.0,15.661,Neptune-like,2016,7.9,Earth,0.244,Jupiter,0.3528,0.20944558,0.0,Transit,1,[5102.68080808]
Kepler-328 c,7219.0,15.794,Gas Giant,2013,39.4,Earth,0.482,Jupiter,0.354,0.19520877,0.0,Transit,1,[5102.68080808]
Kepler-328 c,7219.0,15.794,Gas Giant,2013,39.4,Earth,0.482,Jupiter,0.354,0.19520877,0.0,Transit,1,[5102.68080808]
Kepler-335 c,4172.0,14.111,Neptune-like,2014,9.64,Earth,0.274,Jupiter,0.356,0.1856263,0.0,Transit,1,[5102.68080808]
Kepler-700 b,4866.0,15.202,Neptune-like,2016,30.0,Earth,0.534,Jupiter,0.3577,0.22149213,0.0,Transit,1,[5102.68080808]
Kepler-1094 b,4211.0,15.318,Neptune-like,2016,10.2,Earth,0.284,Jupiter,0.3625,0.21382615,0.0,Transit,1,[5102.68080808]
Kepler-1495 b,4422.0,15.494,Neptune-like,2016,8.96,Earth,0.262,Jupiter,0.3677,0.23353869,0.0,Transit,1,[5102.68080808]
Kepler-1489 b,4185.0,14.983,Super Earth,2016,3.78,Earth,1.77,Earth,0.3679,0.22532512,0.0,Transit,1,[5102.68080808]
Kepler-1504 b,7946.0,15.883,Neptune-like,2016,5.18,Earth,2.13,Earth,0.3704,0.22532512,0.0,Transit,1,[5102.68080808]
Kepler-359 d,4708.0,15.805,Neptune-like,2014,2.7,Earth,0.358,Jupiter,0.372,0.21108828,0.0,Transit,1,[5102.68080808]
Kepler-1475 b,5116.0,15.36,Neptune-like,2016,8.85,Earth,0.261,Jupiter,0.373,0.22505133,0.0,Transit,1,[5102.68080808]
Kepler-1503 b,3998.0,15.892,Neptune-like,2016,5.77,Earth,0.203,Jupiter,0.3771,0.26338124,0.0,Transit,1,[5102.68080808]
Kepler-1080 b,4511.0,13.486,Neptune-like,2016,10.8,Earth,0.293,Jupiter,0.3781,0.21163587,0.0,Transit,1,[5102.68080808]
Kepler-1280 b,4850.0,14.196,Super Earth,2016,4.16,Earth,1.87,Earth,0.38,0.18234086,0.0,Transit,1,[5102.68080808]
OGLE-2013-BLG-0911L b,10504.0,26.42,Gas Giant,2019,9.51,Jupiter,1.12,Jupiter,0.39,0.45229295,0.0,Gravitational Microlensing,1,[5102.68080808]
Kepler-950 b,7051.0,16.0,Gas Giant,2016,0.188,Jupiter,0.801,Jupiter,0.3982,0.27022585,0.0,Transit,1,[5102.68080808]
Kepler-1494 b,4193.0,15.372,Neptune-like,2016,9.64,Earth,0.274,Jupiter,0.3982,0.2494182,0.0,Transit,1,[5102.68080808]
Kepler-31 d,5430.0,15.496,Gas Giant,2014,6.8,Jupiter,0.348,Jupiter,0.4,0.23983572,0.0,Transit,1,[5102.68080808]
Kepler-1411 b,5416.0,15.945,Neptune-like,2016,8.35,Earth,0.252,Jupiter,0.4001,0.23572895,0.0,Transit,1,[5102.68080808]
Kepler-1510 b,5533.0,15.315,Neptune-like,2016,11.2,Earth,0.3,Jupiter,0.4089,0.23189595,0.0,Transit,1,[5102.68080808]
Kepler-1621 b,5322.0,15.151,Neptune-like,2016,5.31,Earth,2.16,Earth,0.4204,0.25270364,0.0,Transit,1,[5102.68080808]
Kepler-1177 b,4241.0,14.773,Super Earth,2016,4.27,Earth,1.9,Earth,0.4301,0.29075974,0.0,Transit,1,[5102.68080808]
Kepler-1016 c,4576.0,15.531,Neptune-like,2016,13.1,Earth,0.328,Jupiter,0.4389,0.28939083,0.0,Transit,1,[5102.68080808]
Kepler-1883 b,4494.0,15.642,Neptune-like,2021,10.6,Earth,0.29,Jupiter,0.4438,0.28309378,0.0,Transit,1,[5102.68080808]
Kepler-722 c,4043.0,15.489,Neptune-like,2016,8.35,Earth,0.252,Jupiter,0.4471,0.28774813,0.0,Transit,1,[5102.68080808]
Kepler-266 c,4472.0,15.787,Neptune-like,2014,14.4,Earth,0.347,Jupiter,0.457,0.29486653,0.0,Transit,1,[5102.68080808]
Kepler-1609 b,5957.0,15.159,Neptune-like,2016,5.56,Earth,2.22,Earth,0.4679,0.31293637,0.0,Transit,1,[5102.68080808]
Kepler-1294 b,6053.0,15.361,Neptune-like,2016,10.3,Earth,0.285,Jupiter,0.4684,0.31676933,0.0,Transit,1,[5102.68080808]
Kepler-87 b,4022.0,14.681,Gas Giant,2013,1.02,Jupiter,1.204,Jupiter,0.481,0.31403148,0.04,Transit,1,[5102.68080808]
Kepler-1599 b,4333.0,14.97,Super Earth,2016,3.26,Earth,1.62,Earth,0.4823,0.33511293,0.0,Transit,1,[5102.68080808]
Kepler-807 b,4870.0,15.194,Gas Giant,2016,0.242,Jupiter,0.93,Jupiter,0.4884,0.32279262,0.0,Transit,1,[5102.68080808]
Kepler-603 c,5022.0,14.969,Neptune-like,2016,34.5,Earth,0.58,Jupiter,0.5001,0.35017112,0.0,Transit,1,[5102.68080808]
Kepler-896 b,7617.0,15.457,Neptune-like,2016,6.94,Earth,0.226,Jupiter,0.5164,0.39561945,0.0,Transit,1,[5102.68080808]
Kepler-799 b,4923.0,15.166,Neptune-like,2016,37.9,Earth,0.614,Jupiter,0.5167,0.36550307,0.0,Transit,1,[5102.68080808]
Kepler-952 b,4254.0,15.323,Gas Giant,2016,0.143,Jupiter,0.682,Jupiter,0.5183,0.35701573,0.0,Transit,1,[5102.68080808]
Kepler-867 b,3900.0,15.098,Neptune-like,2016,19.4,Earth,0.414,Jupiter,0.5375,0.41122517,0.0,Transit,1,[5102.68080808]
Kepler-281 d,5694.0,15.931,Neptune-like,2021,29.5,Earth,0.53,Jupiter,0.5456,0.4060233,0.0,Transit,1,[5102.68080808]
Kepler-1567 b,3934.0,15.92,Neptune-like,2016,7.9,Earth,0.244,Jupiter,0.552,0.421629,0.0,Transit,1,[5102.68080808]
Kepler-937 c,5126.0,15.405,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.5545,0.41971254,0.0,Transit,1,[5102.68080808]
Kepler-820 b,4525.0,14.135,Neptune-like,2016,30.8,Earth,0.543,Jupiter,0.5829,0.34989733,0.0,Transit,1,[5102.68080808]
Kepler-767 b,7343.0,15.678,Neptune-like,2016,35.7,Earth,0.592,Jupiter,0.5874,0.4421629,0.0,Transit,1,[5102.68080808]
Kepler-35 b,5934.0,15.863,Gas Giant,2011,0.127,Jupiter,0.728,Jupiter,0.60347,0.36002737,0.04,Transit,1,[5102.68080808]
Kepler-1527 b,6009.0,15.161,Neptune-like,2016,20.4,Earth,0.426,Jupiter,0.6276,0.43832994,0.0,Transit,1,[5102.68080808]
Kepler-87 c,4022.0,14.681,Neptune-like,2013,6.4,Earth,0.548,Jupiter,0.676,0.5234771,0.04,Transit,1,[5102.68080808]
Kepler-1750 b,4884.0,15.702,Neptune-like,2021,30.1,Earth,0.536,Jupiter,0.6785,0.56372344,0.0,Transit,1,[5102.68080808]
Kepler-460 c,4156.0,13.834,Neptune-like,2016,26.1,Earth,0.492,Jupiter,0.7211,0.602601,0.0,Transit,1,[5102.68080808]
Kepler-1085 b,4451.0,15.273,Gas Giant,2016,0.13,Jupiter,0.644,Jupiter,0.7391,0.6004107,0.0,Transit,1,[5102.68080808]
Kepler-1638 b,4976.0,14.769,Super Earth,2016,4.16,Earth,1.87,Earth,0.745,0.7099247,0.0,Transit,1,[5102.68080808]
Kepler-1519 b,4703.0,15.124,Gas Giant,2016,39.6,Earth,0.63,Jupiter,0.7655,0.65927446,0.0,Transit,1,[5102.68080808]
Kepler-1550 b,3846.0,15.107,Neptune-like,2016,9.38,Earth,0.269,Jupiter,0.7681,0.61765915,0.0,Transit,1,[5102.68080808]
KIC 5095269 b,3877.0,13.595,Gas Giant,2017,7.693,Jupiter,1.13,Jupiter,0.8,0.6507871,0.06,Eclipse Timing Variations,1,[5102.68080808]
Kepler-1625 b,7536.0,16.227,Neptune-like,2016,30.6,Earth,0.541,Jupiter,0.8748,0.7868583,0.0,Transit,1,[5102.68080808]
BD+20 2457 b,5023.0,9.743,Gas Giant,2009,55.59,Jupiter,1.03,Jupiter,1.05,1.0392882,0.15,Radial Velocity,1,[5102.68080808]
Kepler-34 b,5874.0,15.087,Gas Giant,2011,0.22,Jupiter,0.764,Jupiter,1.0896,0.79069126,0.18,Transit,1,[5102.68080808]
KIC 5437945 b,4156.0,13.834,Neptune-like,2015,33.6,Earth,0.571,Jupiter,1.1455,1.2068446,0.0,Transit,1,[5102.68080808]
Kepler-1636 b,6353.0,15.807,Neptune-like,2016,10.5,Earth,0.288,Jupiter,1.1546,1.1649555,0.0,Transit,1,[5102.68080808]
BD+20 274 b,4314.0,9.367,Gas Giant,2012,4.2,Jupiter,1.16,Jupiter,1.3,1.6,0.21,Radial Velocity,1,[5102.68080808]
KIC 9663113 b,5202.0,14.027,Neptune-like,2015,19.2,Earth,0.41,Jupiter,1.4062,1.6,0.0,Transit,1,[5102.68080808]
Kepler-1708 b,5437.0,15.823,Gas Giant,2021,4.6,Jupiter,0.889,Jupiter,1.64,2.0,0.4,Transit,1,[5102.68080808]
V0391 Pegasi b,3901.0,14.769,Gas Giant,2007,3.2,Jupiter,1.17,Jupiter,1.7,3.2,0.0,Pulsation Timing Variations,1,[5102.68080808]
BD+20 2457 c,5023.0,9.743,Gas Giant,2009,12.47,Jupiter,1.1,Jupiter,2.01,1.7,0.18,Radial Velocity,1,[5102.68080808]
MOA-2010-BLG-117L b,11417.0,24.3,Gas Giant,2018,0.54,Jupiter,1.27,Jupiter,2.42,4.9,0.0,Gravitational Microlensing,1,[5102.68080808]
OGLE-2007-BLG-349L AB c,9003.0,24.73,Gas Giant,2016,0.25171,Jupiter,0.952,Jupiter,2.59,7.0,0.0,Gravitational Microlensing,1,[5102.68080808]
Kepler-1647 b,3955.0,13.668,Gas Giant,2016,1.51968,Jupiter,1.059,Jupiter,2.7205,3.0,0.06,Transit,1,[5102.68080808]
K2-137 b,323.0,15.94,Terrestrial,2017,0.5,Jupiter,0.64,Earth,0.0058,0.0005475702,0.0,Transit,2,[564.23182711]
K2-22 b,795.0,15.565,Neptune-like,2015,1.4,Jupiter,0.205,Jupiter,0.009,0.0010951404,0.19,Transit,2,[564.23182711]
GJ 1252 b,66.0,12.68,Super Earth,2020,1.32,Earth,1.18,Earth,0.00915,0.0013689254,0.0,Transit,2,[564.23182711]
TOI-1685 b,123.0,13.378,Super Earth,2021,3.78,Earth,1.7,Earth,0.011557,0.0019164955,0.0,Transit,2,[564.23182711]
TOI-1075 b,200.0,12.615,Super Earth,2022,9.95,Earth,1.791,Earth,0.01159,0.0016427105,0.0,Transit,2,[564.23182711]
LHS 1678 b,65.0,12.6,Terrestrial,2021,0.35,Earth,0.696,Earth,0.01251,0.0024640656,0.25,Transit,2,[564.23182711]
Kepler-1107 b,1399.0,14.315,Super Earth,2016,2.36,Earth,1.34,Earth,0.0126,0.0016427105,0.0,Transit,2,[564.23182711]
WASP-43 b,283.0,12.305,Gas Giant,2011,1.78,Jupiter,0.93,Jupiter,0.0142,0.0021902807,0.0,Transit,2,[564.23182711]
K2-320 b,355.0,17.81,Neptune-like,2020,7.37,Earth,0.234,Jupiter,0.0142,0.0054757018,0.0,Transit,2,[564.23182711]
K2-156 b,490.0,13.4,Super Earth,2018,1.37,Earth,1.1,Earth,0.0149,0.0021902807,0.0,Transit,2,[564.23182711]
GJ 1214 b,48.0,15.1,Neptune-like,2009,8.17,Earth,0.245,Jupiter,0.0149,0.0043805614,0.063,Transit,2,[564.23182711]
TOI-849 b,736.0,11.981,Gas Giant,2020,39.09,Earth,0.307,Jupiter,0.01598,0.0021902807,0.0,Transit,2,[564.23182711]
YZ Ceti b,12.0,12.074,Terrestrial,2017,0.7,Earth,0.913,Earth,0.01634,0.0054757018,0.06,Radial Velocity,2,[564.23182711]
LTT 9779 b,262.0,9.79,Neptune-like,2020,29.32,Earth,0.421,Jupiter,0.01679,0.0021902807,0.0,Transit,2,[564.23182711]
Kepler-845 b,1406.0,14.903,Super Earth,2016,4.82,Earth,2.04,Earth,0.017,0.0024640656,0.0,Transit,2,[564.23182711]
HD 20329 b,208.0,8.76,Super Earth,2022,7.42,Earth,1.72,Earth,0.018,0.0024640656,0.0,Transit,2,[564.23182711]
HD 3167 b,154.0,8.97,Super Earth,2016,4.73,Earth,1.627,Earth,0.01802,0.0027378509,0.1,Transit,2,[564.23182711]
Kepler-658 b,1267.0,16.44,Super Earth,2016,3.29,Earth,1.63,Earth,0.0188,0.003559206,0.0,Transit,2,[564.23182711]
GJ 9827 b,97.0,10.37,Super Earth,2017,4.91,Earth,1.577,Earth,0.0188,0.003285421,0.0,Transit,2,[564.23182711]
TOI-2427 b,93.0,10.295,Super Earth,2022,3.89,Earth,1.8,Earth,0.0202,0.003559206,0.0,Transit,2,[564.23182711]
WASP-18 b,403.0,9.28,Gas Giant,2009,10.2,Jupiter,1.24,Jupiter,0.02024,0.0024640656,0.01,Transit,2,[564.23182711]
Kepler-1312 c,976.0,12.491,Super Earth,2021,1.07,Earth,1.027,Earth,0.0209,0.003011636,0.0,Transit,2,[564.23182711]
L 168-9 b,82.0,11.005,Super Earth,2020,4.6,Earth,1.39,Earth,0.02091,0.003832991,0.21,Transit,2,[564.23182711]
Kepler-617 b,565.0,15.549,Super Earth,2016,2.3,Earth,1.32,Earth,0.0219,0.0046543465,0.0,Transit,2,[564.23182711]
L 98-59 b,35.0,11.685,Terrestrial,2019,0.4,Earth,0.85,Earth,0.02191,0.0062970566,0.1,Transit,2,[564.23182711]
WASP-4 b,872.0,12.483,Gas Giant,2007,1.186,Jupiter,1.321,Jupiter,0.0226,0.003559206,0.0,Transit,2,[564.23182711]
G 264-012 b,52.0,13.078,Super Earth,2021,2.5,Earth,1.39,Earth,0.02279,0.0062970566,0.0,Radial Velocity,2,[564.23182711]
WASP-46 b,1224.0,13.043,Gas Giant,2011,1.91,Jupiter,1.174,Jupiter,0.02335,0.003832991,0.022,Transit,2,[564.23182711]
WASP-77 A b,343.0,10.294,Gas Giant,2012,1.667,Jupiter,1.23,Jupiter,0.02335,0.003832991,0.01,Transit,2,[564.23182711]
